[pure] 청크 5,335 / 캐시 0 / 항법 48 / API 대상 5,287 → 배치 265개 (batch=20, workers=12, model=sonnet)
   20/5,287  0.5/s  ~185.9분 남음  calls=1 fails=0 in=4 out=1,491 cache(c/r)=17,455/59,265 cost=$0.14
   3,860/5,287  3.1/s  ~7.6분 남음  calls=308 fails=87 in=719 out=429,883 cache(c/r)=3,917,681/9,906,832 cost=$33.38
   3,880/5,287  3.1/s  ~7.6분 남음  calls=309 fails=87 in=721 out=432,039 cache(c/r)=3,937,300/9,927,829 cost=$33.53
   3,900/5,287  3.1/s  ~7.4분 남음  calls=310 fails=87 in=723 out=434,300 cache(c/r)=3,957,236/9,948,826 cost=$33.69
   3,920/5,287  3.0/s  ~7.5분 남음  calls=311 fails=87 in=727 out=436,705 cache(c/r)=3,977,261/10,010,704 cost=$33.87
   3,940/5,287  3.1/s  ~7.3분 남음  calls=312 fails=87 in=731 out=439,186 cache(c/r)=3,996,057/10,071,391 cost=$34.04
   3,960/5,287  3.1/s  ~7.2분 남음  calls=313 fails=87 in=735 out=441,261 cache(c/r)=4,015,973/10,133,168 cost=$34.20
   3,980/5,287  3.1/s  ~7.1분 남음  calls=314 fails=87 in=737 out=443,379 cache(c/r)=4,035,654/10,154,165 cost=$34.36
   4,000/5,287  3.1/s  ~7.0분 남음  calls=315 fails=87 in=741 out=445,294 cache(c/r)=4,052,941/10,213,313 cost=$34.51
   4,020/5,287  3.1/s  ~6.8분 남음  calls=316 fails=87 in=745 out=447,925 cache(c/r)=4,072,490/10,274,693 cost=$34.69
   4,040/5,287  3.1/s  ~6.7분 남음  calls=317 fails=87 in=749 out=450,002 cache(c/r)=4,091,960/10,336,029 cost=$34.85
   4,060/5,287  3.1/s  ~6.5분 남음  calls=318 fails=87 in=753 out=452,280 cache(c/r)=4,111,833/10,397,762 cost=$35.02
   4,080/5,287  3.1/s  ~6.4분 남음  calls=319 fails=87 in=757 out=454,641 cache(c/r)=4,131,561/10,459,306 cost=$35.20
   4,100/5,287  3.1/s  ~6.3분 남음  calls=320 fails=87 in=761 out=456,726 cache(c/r)=4,151,646/10,521,252 cost=$35.37
   4,120/5,287  3.2/s  ~6.2분 남음  calls=321 fails=87 in=763 out=458,795 cache(c/r)=4,168,388/10,542,249 cost=$35.52
   4,140/5,287  3.2/s  ~6.0분 남음  calls=322 fails=87 in=765 out=460,770 cache(c/r)=4,187,886/10,563,246 cost=$35.67
   4,160/5,287  3.1/s  ~6.1분 남음  calls=323 fails=87 in=769 out=463,379 cache(c/r)=4,207,341/10,624,584 cost=$35.85
   4,180/5,287  3.1/s  ~6.0분 남음  calls=324 fails=87 in=773 out=465,552 cache(c/r)=4,227,348/10,686,420 cost=$36.02
   4,200/5,287  3.1/s  ~5.9분 남음  calls=325 fails=87 in=775 out=467,955 cache(c/r)=4,246,004/10,707,417 cost=$36.17
   4,220/5,287  3.1/s  ~5.8분 남음  calls=326 fails=87 in=777 out=470,183 cache(c/r)=4,265,613/10,728,414 cost=$36.33
   4,240/5,287  3.1/s  ~5.7분 남음  calls=327 fails=87 in=781 out=472,247 cache(c/r)=4,283,966/10,788,631 cost=$36.49
   4,260/5,287  3.1/s  ~5.5분 남음  calls=328 fails=87 in=785 out=474,525 cache(c/r)=4,303,781/10,850,266 cost=$36.66
   4,280/5,287  3.1/s  ~5.4분 남음  calls=330 fails=87 in=789 out=478,581 cache(c/r)=4,341,035/10,892,260 cost=$36.96
   4,300/5,287  3.1/s  ~5.3분 남음  calls=331 fails=87 in=793 out=480,813 cache(c/r)=4,359,411/10,952,499 cost=$37.12
   4,320/5,287  3.1/s  ~5.2분 남음  calls=332 fails=87 in=797 out=483,128 cache(c/r)=4,379,495/11,014,436 cost=$37.29
   4,340/5,287  3.1/s  ~5.0분 남음  calls=333 fails=87 in=801 out=485,296 cache(c/r)=4,398,393/11,075,219 cost=$37.46
   4,360/5,287  3.1/s  ~4.9분 남음  calls=334 fails=87 in=805 out=487,652 cache(c/r)=4,417,691/11,136,381 cost=$37.63
   4,380/5,287  3.1/s  ~4.8분 남음  calls=335 fails=87 in=807 out=489,803 cache(c/r)=4,435,234/11,157,378 cost=$37.78
   4,400/5,287  3.1/s  ~4.7분 남음  calls=336 fails=87 in=811 out=491,838 cache(c/r)=4,451,824/11,215,872 cost=$37.95
   4,420/5,287  3.1/s  ~4.6분 남음  calls=337 fails=87 in=815 out=493,854 cache(c/r)=4,469,806/11,274,607 cost=$38.11
   4,440/5,287  3.1/s  ~4.6분 남음  calls=338 fails=87 in=819 out=496,026 cache(c/r)=4,488,972/11,335,636 cost=$38.28
   4,460/5,287  3.1/s  ~4.5분 남음  calls=339 fails=87 in=821 out=498,129 cache(c/r)=4,508,312/11,356,633 cost=$38.43
   4,480/5,287  3.1/s  ~4.4분 남음  calls=341 fails=87 in=827 out=502,658 cache(c/r)=4,547,504/11,439,194 cost=$38.76
   4,500/5,287  3.1/s  ~4.3분 남음  calls=342 fails=87 in=831 out=504,795 cache(c/r)=4,547,737/11,517,784 cost=$38.82
   4,520/5,287  3.1/s  ~4.2분 남음  calls=343 fails=87 in=833 out=506,907 cache(c/r)=4,567,111/11,538,781 cost=$38.97
   4,540/5,287  3.1/s  ~4.0분 남음  calls=345 fails=87 in=839 out=510,540 cache(c/r)=4,605,739/11,620,380 cost=$39.28
   4,560/5,287  3.1/s  ~3.9분 남음  calls=346 fails=87 in=841 out=512,588 cache(c/r)=4,625,255/11,641,377 cost=$39.44
   4,580/5,287  3.1/s  ~3.8분 남음  calls=347 fails=87 in=845 out=514,242 cache(c/r)=4,645,080/11,702,985 cost=$39.60
   4,600/5,287  3.1/s  ~3.7분 남음  calls=348 fails=87 in=849 out=516,490 cache(c/r)=4,662,023/11,761,727 cost=$39.75
   4,620/5,287  3.1/s  ~3.6분 남음  calls=349 fails=87 in=853 out=518,625 cache(c/r)=4,680,114/11,821,640 cost=$39.91
   4,640/5,287  3.1/s  ~3.5분 남음  calls=350 fails=87 in=857 out=520,289 cache(c/r)=4,698,735/11,882,047 cost=$40.07
   4,660/5,287  3.1/s  ~3.4분 남음  calls=351 fails=87 in=861 out=522,253 cache(c/r)=4,719,400/11,944,092 cost=$40.24
   4,680/5,287  3.1/s  ~3.2분 남음  calls=352 fails=87 in=865 out=524,548 cache(c/r)=4,720,069/12,024,422 cost=$40.30
   4,700/5,287  3.1/s  ~3.1분 남음  calls=353 fails=87 in=869 out=526,390 cache(c/r)=4,739,864/12,086,072 cost=$40.47
   4,720/5,287  3.1/s  ~3.0분 남음  calls=354 fails=87 in=871 out=528,348 cache(c/r)=4,758,853/12,107,069 cost=$40.62
   4,740/5,287  3.1/s  ~3.0분 남음  calls=355 fails=87 in=875 out=529,856 cache(c/r)=4,775,883/12,165,987 cost=$40.76
   4,760/5,287  3.1/s  ~2.9분 남음  calls=356 fails=87 in=879 out=531,354 cache(c/r)=4,795,645/12,226,553 cost=$40.92
   4,780/5,287  3.1/s  ~2.7분 남음  calls=357 fails=87 in=881 out=532,953 cache(c/r)=4,795,645/12,267,448 cost=$40.95
   4,800/5,287  3.1/s  ~2.6분 남음  calls=358 fails=87 in=885 out=534,590 cache(c/r)=4,808,085/12,321,704 cost=$41.08
   4,820/5,287  3.1/s  ~2.5분 남음  calls=359 fails=87 in=889 out=536,284 cache(c/r)=4,826,316/12,381,772 cost=$41.23
   4,840/5,287  3.1/s  ~2.4분 남음  calls=360 fails=87 in=891 out=537,512 cache(c/r)=4,843,341/12,402,769 cost=$41.36
   4,860/5,287  3.1/s  ~2.3분 남음  calls=361 fails=87 in=895 out=538,849 cache(c/r)=4,860,635/12,461,905 cost=$41.50
   4,880/5,287  3.1/s  ~2.2분 남음  calls=362 fails=87 in=897 out=540,091 cache(c/r)=4,874,632/12,482,902 cost=$41.62
   4,900/5,287  3.1/s  ~2.1분 남음  calls=363 fails=87 in=901 out=541,726 cache(c/r)=4,892,077/12,542,205 cost=$41.77
