[ctx] 청크 5,335 / 캐시 0 / 항법 48 / API 대상 5,287 → 배치 265개 (batch=20, workers=12, model=sonnet)
   20/5,287  0.5/s  ~183.1분 남음  calls=1 fails=0 in=4 out=1,113 cache(c/r)=24,346/66,185 cost=$0.18
   3,860/5,287  3.2/s  ~7.5분 남음  calls=306 fails=85 in=756 out=437,417 cache(c/r)=4,662,706/11,130,003 cost=$38.33
   3,880/5,287  3.0/s  ~7.8분 남음  calls=307 fails=85 in=760 out=439,791 cache(c/r)=4,685,629/11,194,788 cost=$38.52
   3,900/5,287  3.0/s  ~7.6분 남음  calls=308 fails=85 in=764 out=442,328 cache(c/r)=4,708,823/11,259,852 cost=$38.72
   3,920/5,287  3.0/s  ~7.5분 남음  calls=309 fails=85 in=766 out=444,571 cache(c/r)=4,732,423/11,280,849 cost=$38.90
   3,940/5,287  3.0/s  ~7.4분 남음  calls=310 fails=85 in=768 out=447,012 cache(c/r)=4,755,870/11,301,846 cost=$39.08
   3,960/5,287  3.1/s  ~7.2분 남음  calls=311 fails=85 in=772 out=449,472 cache(c/r)=4,778,229/11,366,063 cost=$39.27
   3,980/5,287  3.1/s  ~7.1분 남음  calls=312 fails=85 in=776 out=451,719 cache(c/r)=4,801,241/11,430,916 cost=$39.46
   4,000/5,287  3.1/s  ~6.9분 남음  calls=313 fails=85 in=778 out=453,939 cache(c/r)=4,821,694/11,451,913 cost=$39.63
   4,020/5,287  3.1/s  ~6.8분 남음  calls=314 fails=85 in=782 out=456,245 cache(c/r)=4,845,149/11,517,207 cost=$39.82
   4,040/5,287  3.1/s  ~6.7분 남음  calls=315 fails=85 in=786 out=458,613 cache(c/r)=4,868,931/11,582,844 cost=$40.02
   4,060/5,287  3.1/s  ~6.5분 남음  calls=316 fails=85 in=790 out=460,826 cache(c/r)=4,892,069/11,647,822 cost=$40.21
   4,080/5,287  3.1/s  ~6.4분 남음  calls=317 fails=85 in=794 out=463,450 cache(c/r)=4,915,440/11,713,015 cost=$40.41
   4,100/5,287  3.1/s  ~6.3분 남음  calls=318 fails=85 in=798 out=465,841 cache(c/r)=4,938,305/11,777,737 cost=$40.60
   4,120/5,287  3.1/s  ~6.3분 남음  calls=319 fails=85 in=802 out=468,133 cache(c/r)=4,961,368/11,842,680 cost=$40.79
   4,140/5,287  3.1/s  ~6.2분 남음  calls=320 fails=85 in=806 out=470,496 cache(c/r)=4,984,779/11,907,943 cost=$40.99
   4,160/5,287  3.1/s  ~6.1분 남음  calls=321 fails=85 in=810 out=472,808 cache(c/r)=5,007,335/11,972,383 cost=$41.18
   4,180/5,287  3.1/s  ~6.0분 남음  calls=322 fails=85 in=812 out=474,775 cache(c/r)=5,029,404/11,993,380 cost=$41.35
   4,200/5,287  3.1/s  ~5.9분 남음  calls=323 fails=85 in=814 out=476,991 cache(c/r)=5,052,647/12,014,377 cost=$41.53
   4,220/5,287  3.1/s  ~5.8분 남음  calls=324 fails=85 in=816 out=479,081 cache(c/r)=5,075,693/12,035,374 cost=$41.70
   4,240/5,287  3.1/s  ~5.6분 남음  calls=325 fails=85 in=820 out=481,376 cache(c/r)=5,098,847/12,100,374 cost=$41.90
   4,260/5,287  3.1/s  ~5.6분 남음  calls=327 fails=85 in=828 out=486,022 cache(c/r)=5,142,435/12,227,701 cost=$42.26
   4,280/5,287  3.1/s  ~5.4분 남음  calls=328 fails=85 in=832 out=488,399 cache(c/r)=5,165,185/12,292,301 cost=$42.46
   4,300/5,287  3.1/s  ~5.3분 남음  calls=329 fails=85 in=836 out=490,736 cache(c/r)=5,189,019/12,357,987 cost=$42.65
   4,320/5,287  3.1/s  ~5.2분 남음  calls=330 fails=85 in=840 out=493,029 cache(c/r)=5,211,253/12,422,049 cost=$42.84
   4,340/5,287  3.1/s  ~5.1분 남음  calls=331 fails=85 in=842 out=494,903 cache(c/r)=5,232,583/12,443,046 cost=$43.00
   4,360/5,287  3.1/s  ~5.0분 남음  calls=332 fails=85 in=844 out=497,033 cache(c/r)=5,253,662/12,464,043 cost=$43.19
   4,380/5,287  3.1/s  ~4.8분 남음  calls=333 fails=85 in=848 out=499,240 cache(c/r)=5,276,031/12,528,269 cost=$43.37
   4,400/5,287  3.1/s  ~4.8분 남음  calls=334 fails=85 in=856 out=501,462 cache(c/r)=5,296,465/12,672,066 cost=$43.59
   4,420/5,287  3.1/s  ~4.7분 남음  calls=335 fails=85 in=860 out=503,604 cache(c/r)=5,319,411/12,736,844 cost=$43.78
   4,440/5,287  3.1/s  ~4.5분 남음  calls=336 fails=85 in=862 out=505,869 cache(c/r)=5,342,171/12,757,841 cost=$43.95
   4,460/5,287  3.1/s  ~4.4분 남음  calls=337 fails=85 in=864 out=508,038 cache(c/r)=5,364,702/12,778,838 cost=$44.13
   4,480/5,287  3.1/s  ~4.4분 남음  calls=338 fails=85 in=868 out=510,249 cache(c/r)=5,364,842/12,864,250 cost=$44.19
   4,500/5,287  3.0/s  ~4.3분 남음  calls=339 fails=85 in=872 out=512,486 cache(c/r)=5,387,747/12,929,032 cost=$44.38
   4,520/5,287  3.1/s  ~4.2분 남음  calls=340 fails=85 in=876 out=514,760 cache(c/r)=5,409,963/12,993,083 cost=$44.56
   4,540/5,287  3.1/s  ~4.0분 남음  calls=341 fails=85 in=880 out=517,034 cache(c/r)=5,433,070/13,058,084 cost=$44.76
   4,560/5,287  3.1/s  ~3.9분 남음  calls=342 fails=85 in=882 out=519,230 cache(c/r)=5,452,722/13,079,081 cost=$44.91
   4,580/5,287  3.1/s  ~3.8분 남음  calls=343 fails=85 in=886 out=521,437 cache(c/r)=5,475,608/13,143,821 cost=$45.10
   4,600/5,287  3.1/s  ~3.7분 남음  calls=344 fails=85 in=890 out=523,442 cache(c/r)=5,497,842/13,207,916 cost=$45.29
   4,620/5,287  3.1/s  ~3.6분 남음  calls=345 fails=85 in=894 out=525,612 cache(c/r)=5,519,191/13,271,101 cost=$45.47
   4,640/5,287  3.1/s  ~3.4분 남음  calls=346 fails=85 in=896 out=527,561 cache(c/r)=5,541,089/13,292,098 cost=$45.63
   4,660/5,287  3.1/s  ~3.3분 남음  calls=347 fails=85 in=900 out=529,782 cache(c/r)=5,564,610/13,357,417 cost=$45.83
   4,680/5,287  3.1/s  ~3.2분 남음  calls=348 fails=85 in=904 out=531,591 cache(c/r)=5,587,844/13,422,407 cost=$46.01
   4,700/5,287  3.1/s  ~3.1분 남음  calls=349 fails=85 in=908 out=533,614 cache(c/r)=5,611,355/13,487,780 cost=$46.20
   4,720/5,287  3.1/s  ~3.0분 남음  calls=350 fails=85 in=910 out=535,954 cache(c/r)=5,634,555/13,508,777 cost=$46.38
   4,740/5,287  3.1/s  ~3.0분 남음  calls=351 fails=85 in=914 out=538,121 cache(c/r)=5,652,488/13,568,615 cost=$46.56
   4,760/5,287  3.1/s  ~2.9분 남음  calls=352 fails=85 in=916 out=539,839 cache(c/r)=5,670,675/13,589,612 cost=$46.70
   4,780/5,287  3.1/s  ~2.8분 남음  calls=353 fails=85 in=920 out=541,589 cache(c/r)=5,691,473/13,652,270 cost=$46.87
   4,800/5,287  3.1/s  ~2.6분 남음  calls=354 fails=85 in=922 out=543,374 cache(c/r)=5,712,297/13,673,267 cost=$47.03
   4,820/5,287  3.1/s  ~2.5분 남음  calls=355 fails=85 in=926 out=545,260 cache(c/r)=5,730,277/13,733,060 cost=$47.19
   4,840/5,287  3.1/s  ~2.4분 남음  calls=356 fails=85 in=930 out=547,638 cache(c/r)=5,752,431/13,796,973 cost=$47.38
   4,860/5,287  3.1/s  ~2.3분 남음  calls=357 fails=85 in=932 out=549,809 cache(c/r)=5,774,728/13,817,970 cost=$47.55
   4,880/5,287  3.1/s  ~2.2분 남음  calls=358 fails=85 in=936 out=551,665 cache(c/r)=5,796,803/13,881,917 cost=$47.73
   4,900/5,287  3.1/s  ~2.1분 남음  calls=360 fails=85 in=942 out=555,810 cache(c/r)=5,836,866/13,965,742 cost=$48.08
